Order Date,Product ID,Category,Warehouse,Supplier,Stock Quantity,Units Sold,Demand Forecast,Lead Time,Shipping Time,Inventory Cost,Revenue,Customer Demand,Unit Cost,Unit Price
2024-05-05,PROD-0127,Apparel,Warehouse-West,Supplier-F,706.0,197.0,256.0,8.0,7.0,39008.56,120244.86,221.0,394.13,610.38
2023-07-15,PROD-0138,Electronics,Warehouse-East,Supplier-C,934.0,204.0,233.0,4.0,5.0,25125.61,48235.8,207.0,193.83,236.45
2023-10-11,PROD-0151,Grocery,Warehouse-Central,Supplier-C,584.0,321.0,328.0,6.0,9.0,1409.59,16293.96,304.0,28.97,50.76
2024-10-20,PROD-0190,Pharmaceuticals,Warehouse-North,Supplier-A,583.0,242.0,295.0,1.0,4.0,23940.0,233817.98,273.0,456.77,966.19
2023-11-06,PROD-0163,Cosmetics,Warehouse-East,Supplier-E,288.0,200.0,176.0,9.0,1.0,6778.68,121238.0,190.0,279.74,606.19
2023-12-23,PROD-0045,Furniture,Warehouse-East,Supplier-E,130.0,76.0,,,6.0,3753.33,44719.92,121.0,297.14,588.42
2024-02-25,PROD-0144,Cosmetics,Warehouse-Central,Supplier-F,714.0,259.0,251.0,8.0,8.0,4134.77,48997.62,300.0,107.84,189.18
2024-11-22,PROD-0115,Toys,Warehouse-North,Supplier-D,711.0,191.0,244.0,8.0,6.0,16670.6,111847.69,209.0,454.49,585.59
2023-12-26,PROD-0169,Toys,Warehouse-North,Supplier-D,848.0,347.0,387.0,10.0,8.0,21045.87,344456.49,333.0,429.23,992.67
2023-01-02,PROD-0007,Automotive,Warehouse-West,Supplier-F,859.0,489.0,539.0,5.0,,35940.51,351331.83,478.0,402.65,718.47
2023-08-28,PROD-0022,Automotive,Warehouse-West,Supplier-A,169.0,47.0,85.0,19.0,9.0,7802.68,40153.51,50.0,426.76,854.33
2024-02-03,PROD-0203,Toys,Warehouse-West,Supplier-B,592.0,48.0,104.0,17.0,4.0,15661.9,47737.44,69.0,417.41,994.53
2023-07-06,PROD-0128,Electronics,Warehouse-East,Supplier-C,990.0,777.0,799.0,10.0,8.0,41868.54,375158.91,816.0,340.15,482.83
2023-05-29,PROD-0108,Furniture,Warehouse-Central,Supplier-F,261.0,30.0,11.0,5.0,1.0,1391.22,3101.7,60.0,68.72,103.39
2023-03-13,PROD-0155,Automotive,Warehouse-North,Supplier-B,829.0,142.0,150.0,6.0,8.0,1196.93,6708.08,187.0,19.04,47.24
2023-09-14,PROD-0074,Apparel,Warehouse-South,Supplier-C,753.0,470.0,472.0,12.0,5.0,38620.84,471071.6,496.0,450.5,1002.28
2023-12-11,PROD-0123,Apparel,Warehouse-West,Supplier-B,210.0,82.0,128.0,12.0,2.0,4794.85,54595.6,84.0,290.22,665.8
2023-01-04,PROD-0018,Cosmetics,Warehouse-West,Supplier-A,255.0,34.0,30.0,11.0,3.0,3925.96,7124.7,46.0,133.03,209.55
2023-11-24,PROD-0180,Grocery,Warehouse-Central,Supplier-E,418.0,300.0,346.0,4.0,2.0,11098.3,171039.0,313.0,351.71,570.13
2024-03-11,PROD-0212,Toys,Warehouse-West,Supplier-B,938.0,575.0,,,8.0,20537.39,232541.5,600.0,265.32,404.42
2023-12-12,PROD-0213,Automotive,Warehouse-East,Supplier-B,458.0,218.0,246.0,1.0,1.0,18146.96,96824.7,263.0,281.98,444.15
2024-01-23,PROD-0054,Furniture,Warehouse-South,Supplier-E,3.0,2.0,0.0,16.0,9.0,105.44,1874.36,29.0,402.51,937.18
2023-08-07,PROD-0224,Furniture,Warehouse-North,Supplier-A,406.0,282.0,276.0,16.0,4.0,2275.44,33467.76,264.0,80.65,118.68
2023-07-03,PROD-0066,Apparel,Warehouse-North,Supplier-C,364.0,195.0,179.0,18.0,7.0,11491.99,127625.55,215.0,284.02,654.49
2024-01-17,PROD-0188,Toys,Warehouse-West,Supplier-E,122.0,32.0,67.0,18.0,7.0,3149.37,11086.4,19.0,181.3,346.45
2023-09-02,PROD-0165,Apparel,Warehouse-South,Supplier-D,92.0,58.0,55.0,7.0,7.0,470.44,4816.9,91.0,41.34,83.05
2023-07-16,PROD-0029,Cosmetics,Warehouse-North,Supplier-A,108.0,26.0,76.0,19.0,4.0,3059.58,,32.0,224.39,370.65
2023-11-11,PROD-0009,Toys,Warehouse-North,Supplier-A,581.0,178.0,187.0,6.0,4.0,,103606.68,204.0,299.57,582.06
2023-11-28,PROD-0136,Automotive,Warehouse-East,Supplier-E,232.0,31.0,21.0,7.0,3.0,6798.51,10004.01,62.0,225.96,322.71
2023-01-17,PROD-0086,Grocery,Warehouse-North,Supplier-F,179.0,2.0,0.0,4.0,7.0,8213.01,,48.0,365.64,564.73
2024-10-14,PROD-0017,Furniture,Warehouse-Central,Supplier-F,401.0,242.0,228.0,16.0,6.0,15354.82,215963.22,271.0,417.49,892.41
2024-06-24,PROD-0209,Pharmaceuticals,Warehouse-West,Supplier-C,404.0,45.0,74.0,3.0,4.0,7593.6,19892.7,86.0,352.77,442.06
2024-10-22,PROD-0104,Furniture,Warehouse-North,Supplier-C,650.0,123.0,114.0,2.0,5.0,38012.92,95697.69,133.0,415.58,778.03
2024-01-23,PROD-0134,Automotive,Warehouse-South,Supplier-A,84.0,37.0,85.0,5.0,6.0,2188.18,34091.06,46.0,442.24,921.38
2024-08-22,PROD-0158,Apparel,Warehouse-Central,Supplier-A,771.0,178.0,156.0,1.0,3.0,25492.41,63887.76,218.0,288.43,358.92
2023-03-07,PROD-0148,Grocery,Warehouse-West,Supplier-F,113.0,84.0,114.0,4.0,4.0,3395.32,94715.04,81.0,484.92,1127.56
2024-12-10,PROD-0097,Apparel,Warehouse-South,Supplier-F,913.0,545.0,593.0,3.0,8.0,7248.6,43540.05,541.0,65.89,79.89
2023-02-16,PROD-0030,Furniture,Warehouse-East,Supplier-E,391.0,39.0,79.0,12.0,5.0,179.24,318.63,72.0,5.16,8.17
2024-12-26,PROD-0007,Automotive,Warehouse-West,Supplier-F,23.0,1.0,11.0,15.0,6.0,,90.36,0.0,38.42,90.36
2023-09-16,PROD-0088,Electronics,Warehouse-Central,Supplier-C,454.0,29.0,3.0,8.0,5.0,9911.88,18082.95,20.0,276.49,623.55
2024-06-23,PROD-0108,Furniture,Warehouse-East,Supplier-F,283.0,98.0,143.0,6.0,6.0,240.01,1871.8,118.0,11.21,19.1
2023-02-19,PROD-0010,Apparel,Warehouse-South,Supplier-F,224.0,81.0,104.0,10.0,7.0,4901.23,32097.06,123.0,252.43,396.26
2024-06-29,PROD-0043,Apparel,Warehouse-Central,Supplier-F,402.0,112.0,135.0,14.0,1.0,10682.3,86532.32,137.0,432.67,772.61
2024-12-15,PROD-0107,Pharmaceuticals,Warehouse-South,Supplier-D,531.0,276.0,282.0,5.0,9.0,4803.14,65260.2,278.0,179.54,236.45
2023-02-16,PROD-0166,Electronics,Warehouse-West,Supplier-C,719.0,242.0,263.0,13.0,3.0,14863.04,64909.24,226.0,144.77,268.22
2024-01-14,PROD-0125,Automotive,Warehouse-South,Supplier-B,605.0,466.0,447.0,12.0,4.0,4524.99,43995.06,489.0,61.38,94.41
2024-11-01,PROD-0016,Automotive,Warehouse-East,Supplier-C,510.0,278.0,268.0,2.0,7.0,15712.91,120449.06,270.0,221.33,433.27
2023-10-28,PROD-0072,Apparel,Warehouse-South,Supplier-B,602.0,80.0,137.0,1.0,1.0,8757.92,19819.2,125.0,146.72,247.74
2023-04-06,PROD-0177,Grocery,Warehouse-North,Supplier-D,275.0,20.0,,,8.0,7016.99,15496.0,44.0,434.49,774.8
2024-10-27,PROD-0126,Cosmetics,Warehouse-East,Supplier-B,133.0,42.0,63.0,7.0,2.0,2646.44,17891.58,34.0,180.88,425.99
2024-01-25,PROD-0214,Toys,Warehouse-North,Supplier-C,928.0,689.0,706.0,3.0,6.0,26201.63,320322.99,697.0,229.68,464.91
2023-06-05,PROD-0091,Cosmetics,Warehouse-South,Supplier-A,209.0,67.0,77.0,10.0,,6576.39,26237.2,103.0,216.72,391.6
2023-10-05,PROD-0066,Apparel,Warehouse-North,Supplier-C,554.0,33.0,4.0,14.0,7.0,28612.09,16952.76,80.0,349.75,513.72
2024-06-13,PROD-0064,Electronics,Warehouse-Central,Supplier-F,82.0,9.0,28.0,10.0,9.0,143.21,366.93,0.0,27.55,40.77
2023-10-09,PROD-0120,Automotive,Warehouse-North,Supplier-C,651.0,272.0,259.0,2.0,1.0,30884.84,163295.2,284.0,404.1,600.35
2024-04-03,PROD-0136,Automotive,Warehouse-East,Supplier-E,537.0,75.0,79.0,15.0,5.0,14161.02,77039.25,79.0,456.24,1027.19
2023-12-27,PROD-0061,Grocery,Warehouse-Central,Supplier-A,979.0,364.0,399.0,13.0,9.0,28844.2,165587.24,368.0,213.33,454.91
2023-06-19,PROD-0138,Electronics,Warehouse-East,Supplier-C,707.0,316.0,,,8.0,22167.79,149752.4,333.0,333.26,473.9
2023-02-12,PROD-0096,Pharmaceuticals,Warehouse-South,Supplier-A,523.0,354.0,341.0,12.0,2.0,19792.76,298868.04,378.0,390.18,844.26
2024-11-17,PROD-0025,Furniture,Warehouse-Central,Supplier-D,744.0,354.0,351.0,9.0,4.0,12951.72,150322.56,338.0,318.72,424.64
2023-02-26,PROD-0154,Grocery,Warehouse-West,Supplier-C,711.0,400.0,425.0,8.0,5.0,5378.86,78056.0,,96.72,195.14
2024-05-26,PROD-0005,Grocery,Warehouse-West,Supplier-A,644.0,341.0,322.0,10.0,8.0,15834.39,125269.76,363.0,168.69,367.36
2024-07-06,PROD-0010,Apparel,Warehouse-South,Supplier-F,115.0,74.0,127.0,11.0,7.0,3186.03,42749.06,90.0,305.26,577.69
2024-03-03,PROD-0065,Toys,Warehouse-South,Supplier-E,517.0,293.0,305.0,11.0,6.0,1139661.0,10447208.0,296.0,428.57,891.4
2023-10-21,PROD-0003,Automotive,Warehouse-East,Supplier-D,188.0,53.0,88.0,19.0,6.0,3994.24,33271.28,72.0,279.64,627.76
2024-04-07,PROD-0180,Grocery,Warehouse-Central,Supplier-E,768.0,210.0,197.0,7.0,4.0,24591.01,,214.0,233.8,292.01
2024-03-08,PROD-0067,Furniture,Warehouse-South,Supplier-D,234.0,25.0,39.0,6.0,1.0,6654.04,17770.25,32.0,449.02,710.81
2023-03-12,PROD-0144,Cosmetics,Warehouse-Central,Supplier-F,422.0,240.0,239.0,15.0,9.0,,49764.0,241.0,129.28,207.35
2024-05-08,PROD-0132,Automotive,Warehouse-East,Supplier-A,956.0,535.0,582.0,3.0,5.0,17802.74,205322.3,524.0,167.42,383.78
2023-03-25,PROD-0146,Toys,Warehouse-West,Supplier-F,823.0,306.0,336.0,19.0,1.0,19338.71,209215.26,330.0,384.82,683.71
2024-03-07,PROD-0108,Furniture,Warehouse-Central,Supplier-F,27.0,20.0,0.0,6.0,9.0,123.5,1394.6,60.0,42.33,69.73
2024-03-10,PROD-0083,Automotive,Warehouse-Central,Supplier-A,816.0,7.0,0.0,5.0,8.0,39777.26,5361.93,0.0,497.1,765.99
2023-12-04,PROD-0141,Cosmetics,Warehouse-East,Supplier-D,209.0,106.0,118.0,5.0,3.0,6778.95,54980.08,90.0,270.88,518.68
2023-03-26,PROD-0240,Cosmetics,Warehouse-North,Supplier-B,,6.0,5.0,2.0,2.0,1089.41,4761.06,38.0,364.25,793.51
2024-08-19,PROD-0246,Pharmaceuticals,Warehouse-East,Supplier-F,440.0,113.0,166.0,11.0,5.0,10867.11,78360.98,117.0,289.26,693.46
2024-10-31,PROD-0002,Furniture,Warehouse-West,Supplier-A,35.0,4.0,0.0,16.0,4.0,1216.99,3001.84,19.0,355.94,750.46
2024-07-30,PROD-0227,Automotive,Warehouse-West,Supplier-D,546.0,118.0,169.0,14.0,5.0,15678.47,46455.42,163.0,204.42,393.69
2023-05-20,PROD-0141,Cosmetics,Warehouse-East,Supplier-D,275.0,110.0,85.0,8.0,5.0,7218.3,87800.9,133.0,466.45,798.19
2023-07-06,PROD-0158,Apparel,Warehouse-South,Supplier-A,330.0,256.0,235.0,16.0,3.0,358.1,3010.56,268.0,8.43,11.76
2023-07-31,PROD-0207,Cosmetics,Warehouse-West,Supplier-A,770.0,164.0,159.0,8.0,3.0,2265.18,14430.36,200.0,58.22,87.99
2024-10-10,PROD-0022,Automotive,Warehouse-West,Supplier-A,581.0,5.0,1.0,19.0,4.0,1239.86,167.95,5.0,19.67,33.59
2023-11-26,PROD-0107,Pharmaceuticals,Warehouse-East,Supplier-D,957.0,401.0,417.0,18.0,4.0,59182.73,228882.78,410.0,468.86,570.78
2024-04-03,PROD-0048,Toys,Warehouse-East,Supplier-F,911.0,713.0,757.0,15.0,7.0,15238.24,222798.24,746.0,239.0,312.48
2023-12-14,PROD-0198,Furniture,Warehouse-East,Supplier-F,428.0,60.0,47.0,12.0,6.0,11747.79,24898.2,97.0,246.82,414.97
2024-10-03,PROD-0014,Grocery,Warehouse-Central,Supplier-B,938.0,44.0,47.0,7.0,,28744.33,27030.96,51.0,378.79,614.34
2023-04-08,PROD-0025,Furniture,Warehouse-South,Supplier-D,818.0,508.0,523.0,15.0,8.0,24765.04,277815.04,534.0,380.79,546.88
2023-06-15,PROD-0249,Electronics,Warehouse-South,Supplier-E,265.0,98.0,108.0,5.0,8.0,3782.81,22650.74,115.0,100.9,231.13
2023-06-04,PROD-0032,Electronics,Warehouse-East,Supplier-A,838.0,569.0,614.0,18.0,6.0,17237.25,154870.42,557.0,200.58,272.18
2023-12-06,PROD-0059,Grocery,Warehouse-East,Supplier-C,578.0,151.0,135.0,2.0,2.0,22189.68,76416.57,141.0,328.89,506.07
2024-03-26,PROD-0150,Cosmetics,Warehouse-South,Supplier-E,619.0,357.0,414.0,7.0,1.0,9489.73,126210.21,362.0,193.0,353.53
2023-09-30,PROD-0139,Toys,Warehouse-East,Supplier-A,636.0,9.0,44.0,16.0,8.0,23414.95,5610.06,0.0,403.09,623.34
2024-05-31,PROD-0007,Automotive,Warehouse-West,Supplier-F,64.0,26.0,7.0,16.0,8.0,1501.75,12229.88,38.0,384.66,470.38
2024-09-06,PROD-0220,Toys,Warehouse-North,Supplier-A,948.0,546.0,570.0,6.0,1.0,55843.06,,573.0,491.98,743.98
2024-07-09,PROD-0164,Furniture,Warehouse-West,Supplier-C,24.0,8.0,24.0,5.0,7.0,504.93,2037.36,37.0,147.63,254.67
2024-06-08,PROD-0212,Toys,Warehouse-East,Supplier-B,113.0,31.0,87.0,11.0,8.0,6818.38,29095.67,45.0,482.57,938.57
2023-11-16,PROD-0218,Automotive,Warehouse-West,Supplier-D,887.0,692.0,705.0,14.0,6.0,37716.8,454263.4,692.0,335.55,656.45
2024-12-22,PROD-0200,Grocery,Warehouse-South,Supplier-F,819.0,303.0,350.0,19.0,4.0,14667.19,49973.79,340.0,136.84,164.93
2023-07-21,PROD-0169,Toys,Warehouse-East,Supplier-D,800.0,141.0,197.0,18.0,5.0,8335.69,45011.43,160.0,184.11,319.23
2024-09-18,PROD-0086,Grocery,Warehouse-North,Supplier-F,618.0,226.0,273.0,5.0,5.0,2060.29,20823.64,233.0,38.11,92.14
2024-01-22,PROD-0102,Apparel,Warehouse-West,Supplier-A,470.0,167.0,140.0,6.0,7.0,7038.53,41674.85,213.0,106.12,249.55
2024-03-11,PROD-0063,Automotive,Warehouse-North,Supplier-C,970.0,742.0,734.0,15.0,1.0,60749.43,481394.76,735.0,475.27,648.78
2023-06-14,PROD-0160,Furniture,Warehouse-Central,Supplier-A,411.0,192.0,208.0,7.0,6.0,2422.91,18097.92,172.0,51.03,94.26
2024-10-08,PROD-0210,Automotive,Warehouse-Central,Supplier-F,114.0,63.0,50.0,4.0,2.0,350.66,5122.53,49.0,44.56,81.31
2023-11-08,PROD-0014,Grocery,Warehouse-South,Supplier-B,108.0,69.0,100.0,11.0,9.0,6337.79,60030.69,115.0,397.31,870.01
2023-03-21,PROD-0172,Automotive,Warehouse-East,Supplier-E,493.0,315.0,287.0,8.0,2.0,26625.3,331632.0,310.0,435.87,1052.8
2023-09-04,PROD-0221,Grocery,Warehouse-South,Supplier-D,314.0,138.0,131.0,19.0,6.0,6670.41,61723.26,160.0,206.84,447.27
2023-02-22,PROD-0114,Pharmaceuticals,Warehouse-North,Supplier-F,93.0,60.0,63.0,6.0,8.0,2530.16,63982.2,70.0,434.66,1066.37
2023-08-01,PROD-0154,Grocery,Warehouse-West,Supplier-C,277.0,56.0,82.0,8.0,1.0,9655.79,56393.12,60.0,416.05,1007.02
2024-12-22,PROD-0125,Automotive,Warehouse-Central,Supplier-B,629.0,400.0,447.0,19.0,2.0,20785.6,389624.0,425.0,417.06,974.06
2024-03-08,PROD-0104,Furniture,Warehouse-North,Supplier-C,660.0,220.0,195.0,19.0,7.0,18874.05,116956.4,264.0,225.93,531.62
2023-09-30,PROD-0191,Toys,Warehouse-North,Supplier-C,379.0,36.0,91.0,15.0,7.0,9919.86,9469.44,51.0,182.31,263.04
2024-03-29,PROD-0052,Pharmaceuticals,Warehouse-Central,Supplier-A,169.0,70.0,54.0,18.0,1.0,9106.57,50030.4,68.0,471.6,714.72
2023-10-25,PROD-0094,Pharmaceuticals,Warehouse-South,Supplier-A,808.0,232.0,221.0,12.0,8.0,11087.87,51504.0,249.0,126.03,222.0
2024-03-25,PROD-0113,Cosmetics,Warehouse-South,Supplier-D,479.0,369.0,423.0,14.0,6.0,22985.65,226971.9,388.0,498.33,615.1
2024-09-17,PROD-0094,Pharmaceuticals,Warehouse-South,Supplier-A,354.0,67.0,57.0,5.0,6.0,4520.36,11457.0,102.0,95.43,171.0
2023-10-14,PROD-0212,Toys,Warehouse-North,Supplier-B,869.0,695.0,753.0,17.0,5.0,2260.37,28647.9,681.0,24.56,41.22
2024-09-06,PROD-0051,Toys,Warehouse-North,Supplier-C,486.0,237.0,234.0,10.0,5.0,7885.39,115229.4,250.0,197.26,486.2
2024-10-30,PROD-0237,Pharmaceuticals,Warehouse-Central,Supplier-E,45.0,36.0,8.0,14.0,7.0,1853.03,36955.08,65.0,480.04,1026.53
2024-10-22,PROD-0107,Pharmaceuticals,Warehouse-South,Supplier-D,798.0,497.0,473.0,4.0,3.0,25229.04,152504.45,,226.18,306.85
2023-10-11,PROD-0160,Furniture,Warehouse-Central,Supplier-A,481.0,223.0,270.0,13.0,5.0,7201.34,,204.0,213.2,418.49
2024-10-30,PROD-0087,Pharmaceuticals,Warehouse-South,Supplier-B,47.0,0.0,11.0,6.0,1.0,2638.07,0.0,,457.98,913.72
2023-12-01,PROD-0151,Grocery,Warehouse-East,Supplier-C,864.0,69.0,88.0,19.0,6.0,23044.86,39104.37,87.0,355.44,566.73
2023-08-19,PROD-0156,Apparel,Warehouse-North,Supplier-E,149.0,108.0,122.0,15.0,3.0,3364.76,38832.48,117.0,175.52,359.56
2024-05-02,PROD-0008,Automotive,Warehouse-East,Supplier-C,253.0,40.0,34.0,13.0,2.0,5987.73,18215.6,57.0,299.38,455.39
2024-04-23,PROD-0109,Pharmaceuticals,Warehouse-North,Supplier-A,372.0,243.0,234.0,3.0,2.0,9002.18,135392.31,263.0,280.95,557.17
2024-12-01,PROD-0051,Toys,Warehouse-Central,Supplier-C,881.0,441.0,471.0,1.0,3.0,12562.5,96570.18,454.0,111.59,218.98
2023-06-27,PROD-0032,Electronics,Warehouse-South,Supplier-A,160.0,118.0,101.0,10.0,2.0,4609.14,74955.96,106.0,275.18,635.22
2023-12-22,PROD-0070,Pharmaceuticals,Warehouse-South,Supplier-D,353.0,64.0,120.0,17.0,4.0,6416.79,38718.72,102.0,299.34,604.98
2023-03-31,PROD-0139,Toys,Warehouse-West,Supplier-A,250.0,64.0,110.0,4.0,6.0,7721.64,53758.72,77.0,375.22,839.98
2023-07-10,PROD-0122,Automotive,Warehouse-East,Supplier-E,779.0,293.0,318.0,1.0,8.0,20237.04,125371.77,298.0,180.97,427.89
2023-02-05,PROD-0016,Automotive,Warehouse-South,Supplier-C,880.0,422.0,455.0,13.0,3.0,38729.82,210164.44,441.0,316.28,498.02
2023-10-17,PROD-0110,Toys,Warehouse-North,Supplier-D,368.0,128.0,116.0,1.0,8.0,9445.87,58397.44,135.0,247.76,456.23
2023-04-17,PROD-0045,Furniture,Warehouse-East,Supplier-E,23.0,7.0,20.0,2.0,7.0,765.79,3764.53,0.0,263.28,537.79
2023-07-31,PROD-0126,Cosmetics,Warehouse-East,Supplier-B,710.0,512.0,550.0,14.0,6.0,15852.66,458910.72,507.0,380.79,896.31
2024-01-28,PROD-0231,Pharmaceuticals,Warehouse-Central,Supplier-B,749.0,353.0,353.0,13.0,7.0,18173.12,137115.79,393.0,247.65,388.43
2024-02-22,PROD-0017,Furniture,Warehouse-South,Supplier-F,843.0,403.0,413.0,14.0,3.0,31835.71,484599.44,404.0,489.48,1202.48
2024-08-06,PROD-0104,Furniture,Warehouse-Central,Supplier-C,307.0,0.0,14.0,8.0,4.0,13003.63,0.0,18.0,317.72,693.99
2024-07-09,PROD-0235,Furniture,Warehouse-North,Supplier-B,808.0,294.0,283.0,14.0,4.0,11016.73,144433.38,305.0,203.31,491.27
2023-04-07,PROD-0210,Automotive,Warehouse-Central,Supplier-F,739.0,540.0,575.0,11.0,4.0,6175.44,78008.4,567.0,82.83,144.46
2024-05-15,PROD-0068,Electronics,Warehouse-West,Supplier-D,189.0,127.0,179.0,19.0,3.0,2604.85,35241.23,113.0,160.66,277.49
2023-08-21,PROD-0199,Automotive,Warehouse-Central,Supplier-B,824.0,349.0,391.0,6.0,8.0,26897.18,169844.34,343.0,330.02,486.66
2024-08-14,PROD-0098,Furniture,Warehouse-North,Supplier-D,474.0,303.0,,,2.0,7062.28,66881.19,317.0,109.41,220.73
2023-11-01,PROD-0096,Pharmaceuticals,Warehouse-Central,Supplier-A,783.0,287.0,281.0,5.0,5.0,13349.77,,302.0,279.15,478.17
2024-09-21,PROD-0217,Furniture,Warehouse-South,Supplier-E,358.0,256.0,293.0,11.0,,6651.9,181219.84,277.0,285.53,707.89
2024-07-25,PROD-0184,Grocery,Warehouse-North,Supplier-C,3.0,2.0,59.0,1.0,1.0,43.74,428.68,41.0,126.32,214.34
2023-06-05,PROD-0181,Automotive,Warehouse-East,Supplier-A,8.0,3.0,62.0,5.0,5.0,357.42,1864.35,0.0,352.36,621.45
2023-09-10,PROD-0097,Apparel,Warehouse-East,Supplier-F,452.0,39.0,77.0,5.0,7.0,382.96,1010.88,51.0,15.87,25.92
2024-06-06,PROD-0124,Toys,Warehouse-West,Supplier-F,905.0,53.0,97.0,1.0,9.0,9658.68,19077.88,63.0,169.93,359.96
2023-04-16,PROD-0044,Cosmetics,Warehouse-East,Supplier-B,791.0,117.0,98.0,18.0,5.0,45310.59,73488.87,125.0,433.26,628.11
2023-01-25,PROD-0087,Pharmaceuticals,Warehouse-East,Supplier-B,611.0,440.0,421.0,18.0,2.0,13662.92,87045.2,472.0,153.88,197.83
2024-06-30,PROD-0113,Cosmetics,Warehouse-East,Supplier-D,578.0,460.0,480.0,9.0,3.0,29914.14,413245.6,480.0,493.8,898.36
2024-12-05,PROD-0217,Furniture,Warehouse-East,Supplier-E,87.0,45.0,74.0,15.0,3.0,1908.79,,63.0,155.62,307.42
2024-11-18,PROD-0246,Pharmaceuticals,Warehouse-North,Supplier-F,196.0,40.0,44.0,5.0,4.0,10425.63,20931.6,27.0,405.51,523.29
2024-04-21,PROD-0212,Toys,Warehouse-North,Supplier-B,113.0,38.0,68.0,5.0,6.0,3384.37,23602.56,46.0,284.82,621.12
2023-06-04,PROD-0038,Electronics,Warehouse-South,Supplier-F,536.0,193.0,200.0,18.0,7.0,16879.52,218572.5,223.0,477.49,1132.5
2023-10-19,PROD-0080,Furniture,Warehouse-North,Supplier-A,905.0,282.0,306.0,5.0,5.0,11408.83,67902.78,313.0,100.06,240.79
2024-05-16,PROD-0134,Automotive,Warehouse-East,Supplier-A,56.0,36.0,63.0,19.0,4.0,568.05,5483.16,72.0,120.72,152.31
2024-09-12,PROD-0052,Pharmaceuticals,Warehouse-Central,Supplier-A,943.0,612.0,611.0,18.0,8.0,12138.85,80943.12,603.0,88.92,132.26
2023-12-24,PROD-0233,Furniture,Warehouse-South,Supplier-C,747.0,191.0,179.0,16.0,4.0,6075.86,43208.02,225.0,156.79,226.22
2024-12-16,PROD-0091,Cosmetics,Warehouse-North,Supplier-A,670.0,138.0,124.0,6.0,2.0,7445.83,36861.18,130.0,153.01,267.11
2024-10-20,PROD-0181,Automotive,Warehouse-Central,Supplier-A,495.0,214.0,199.0,10.0,,8172.52,62276.14,224.0,160.78,291.01
2023-12-26,PROD-0068,Electronics,Warehouse-East,Supplier-D,904.0,219.0,204.0,8.0,1.0,44920.27,143740.65,251.0,459.16,656.35
2023-12-30,PROD-0032,Electronics,Warehouse-East,Supplier-A,152.0,40.0,35.0,13.0,2.0,3235.21,15459.2,53.0,305.16,386.48
2024-11-01,PROD-0227,Automotive,Warehouse-South,Supplier-D,824.0,328.0,343.0,16.0,8.0,23385.25,158528.96,333.0,279.77,483.32
2023-02-19,PROD-0130,Furniture,Warehouse-South,Supplier-A,875.0,262.0,258.0,16.0,1.0,39598.33,130986.9,306.0,307.98,499.95
2024-05-23,PROD-0002,Furniture,Warehouse-West,Supplier-A,252.0,59.0,117.0,9.0,5.0,2276.06,10891.99,66.0,81.62,184.61
2024-11-22,PROD-0204,Electronics,Warehouse-South,Supplier-B,418.0,321.0,316.0,1.0,5.0,17865.84,194667.24,322.0,300.79,606.44
2023-10-12,PROD-0069,Furniture,Warehouse-Central,Supplier-C,138.0,25.0,13.0,19.0,4.0,4351.12,8435.5,10.0,231.39,337.42
2023-07-17,PROD-0045,Furniture,Warehouse-North,Supplier-E,590.0,456.0,495.0,17.0,5.0,2441.55,31094.64,476.0,37.01,68.19
2024-11-21,PROD-0014,Grocery,Warehouse-North,Supplier-B,743.0,432.0,428.0,17.0,7.0,3753.07,74723.04,413.0,82.43,172.97
2023-07-26,PROD-0156,Apparel,Warehouse-North,Supplier-E,,120.0,162.0,9.0,1.0,3019.68,6448.8,112.0,30.83,53.74
2024-10-11,PROD-0145,Cosmetics,Warehouse-North,Supplier-F,926.0,685.0,703.0,19.0,3.0,9148.59,123943.9,675.0,88.41,180.94
2024-12-13,PROD-0250,Grocery,Warehouse-North,Supplier-A,249.0,182.0,154.0,14.0,8.0,4882.6,92266.72,163.0,299.64,506.96
2023-04-29,PROD-0089,Furniture,Warehouse-South,Supplier-D,119.0,21.0,59.0,17.0,5.0,3197.07,9343.53,58.0,319.88,444.93
2023-07-17,PROD-0118,Pharmaceuticals,Warehouse-East,Supplier-F,25.0,9.0,47.0,7.0,5.0,1087.46,5143.32,9.0,333.51,571.48
2024-11-28,PROD-0175,Cosmetics,Warehouse-East,Supplier-F,207.0,90.0,66.0,17.0,8.0,9951.5,94689.0,137.0,499.7,1052.1
2023-10-18,PROD-0203,Toys,Warehouse-South,Supplier-B,742.0,526.0,,,1.0,13220.95,234864.26,515.0,332.73,446.51
2024-02-20,PROD-0189,Toys,Warehouse-East,Supplier-E,83.0,45.0,85.0,19.0,8.0,468.62,6406.2,74.0,84.65,142.36
2023-03-15,PROD-0032,Electronics,Warehouse-North,Supplier-A,345.0,52.0,69.0,17.0,1.0,11306.36,17631.12,64.0,235.96,339.06
2023-10-09,PROD-0042,Toys,Warehouse-South,Supplier-C,297.0,95.0,103.0,15.0,4.0,10774.52,39178.95,102.0,324.3,412.41
2024-03-26,PROD-0106,Apparel,Warehouse-Central,Supplier-C,143.0,99.0,69.0,18.0,4.0,2908.31,28496.16,113.0,146.33,287.84
2023-04-26,PROD-0045,Furniture,Warehouse-North,Supplier-E,376.0,151.0,140.0,18.0,9.0,1876.69,9404.28,155.0,36.42,62.28
